id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
S;SUL;2025-01-06 08:00:00;14860.60799999
SE;SUDESTE;2025-01-06 08:00:00;45005.73699999
N;NORTE;2025-01-06 09:00:00;7577.088
NE;NORDESTE;2025-01-06 09:00:00;14670.98999999
S;SUL;2025-01-06 09:00:00;15194.54299999
SE;SUDESTE;2025-01-06 09:00:00;46676.08499999
N;NORTE;2025-01-06 10:00:00;7627.132
NE;NORDESTE;2025-01-06 10:00:00;14804.441
S;SUL;2025-01-06 10:00:00;15881.143
SE;SUDESTE;2025-01-06 10:00:00;48899.80199999
N;NORTE;2025-01-06 11:00:00;7560.605
NE;NORDESTE;2025-01-06 11:00:00;14597.962
S;SUL;2025-01-06 11:00:00;16401.056
SE;SUDESTE;2025-01-06 11:00:00;49875.611
N;NORTE;2025-01-06 12:00:00;7511.596
NE;NORDESTE;2025-01-06 12:00:00;14364.921
S;SUL;2025-01-06 12:00:00;15720.138
SE;SUDESTE;2025-01-06 12:00:00;49573.316
N;NORTE;2025-01-06 13:00:00;7756.16099999
NE;NORDESTE;2025-01-06 13:00:00;14700.72299999
S;SUL;2025-01-06 13:00:00;16232.87699999
SE;SUDESTE;2025-01-06 13:00:00;50372.622
N;NORTE;2025-01-06 14:00:00;7896.917
NE;NORDESTE;2025-01-06 14:00:00;15225.39
S;SUL;2025-01-06 14:00:00;16289.165
SE;SUDESTE;2025-01-06 14:00:00;51289.37099999
N;NORTE;2025-01-06 15:00:00;7978.196
NE;NORDESTE;2025-01-06 15:00:00;15357.011
S;SUL;2025-01-06 15:00:00;16221.53199999
SE;SUDESTE;2025-01-06 15:00:00;51182.103
N;NORTE;2025-01-06 16:00:00;7895.937
NE;NORDESTE;2025-01-06 16:00:00;15179.554
S;SUL;2025-01-06 16:00:00;16298.151
SE;SUDESTE;2025-01-06 16:00:00;51033.363
N;NORTE;2025-01-06 17:00:00;7695.881
NE;NORDESTE;2025-01-06 17:00:00;14505.95999999
S;SUL;2025-01-06 17:00:00;15941.042
SE;SUDESTE;2025-01-06 17:00:00;49014.21299999
N;NORTE;2025-01-06 18:00:00;7558.28199999
NE;NORDESTE;2025-01-06 18:00:00;15041.638
S;SUL;2025-01-06 18:00:00;15244.174
SE;SUDESTE;2025-01-06 18:00:00;48414.961
N;NORTE;2025-01-06 19:00:00;7782.15399999
NE;NORDESTE;2025-01-06 19:00:00;15226.915
S;SUL;2025-01-06 19:00:00;15993.67299999
SE;SUDESTE;2025-01-06 19:00:00;50893.39199999
N;NORTE;2025-01-06 20:00:00;7917.13799999
NE;NORDESTE;2025-01-06 20:00:00;15234.72199999
S;SUL;2025-01-06 20:00:00;16779.551
SE;SUDESTE;2025-01-06 20:00:00;51471.444
N;NORTE;2025-01-06 21:00:00;8111.433
NE;NORDESTE;2025-01-06 21:00:00;15715.54499999
S;SUL;2025-01-06 21:00:00;16652.057
SE;SUDESTE;2025-01-06 21:00:00;50652.55899999
N;NORTE;2025-01-06 22:00:00;8256.42599999
NE;NORDESTE;2025-01-06 22:00:00;15789.62899999
S;SUL;2025-01-06 22:00:00;16017.795
SE;SUDESTE;2025-01-06 22:00:00;48536.937
N;NORTE;2025-01-06 23:00:00;8257.192
NE;NORDESTE;2025-01-06 23:00:00;15425.34899999
S;SUL;2025-01-06 23:00:00;14844.31499999
SE;SUDESTE;2025-01-06 23:00:00;45883.733
N;NORTE;2025-01-07 00:00:00;8220.172
NE;NORDESTE;2025-01-07 00:00:00;15028.695
S;SUL;2025-01-07 00:00:00;13796.095
SE;SUDESTE;2025-01-07 00:00:00;43124.74599999
N;NORTE;2025-01-07 01:00:00;8064.636
NE;NORDESTE;2025-01-07 01:00:00;14571.016
S;SUL;2025-01-07 01:00:00;13003.349
SE;SUDESTE;2025-01-07 01:00:00;41082.681
N;NORTE;2025-01-07 02:00:00;7893.606
NE;NORDESTE;2025-01-07 02:00:00;14172.08099999
S;SUL;2025-01-07 02:00:00;12416.32199999
SE;SUDESTE;2025-01-07 02:00:00;39853.203
N;NORTE;2025-01-07 03:00:00;7716.036
NE;NORDESTE;2025-01-07 03:00:00;13956.749
S;SUL;2025-01-07 03:00:00;12187.036
SE;SUDESTE;2025-01-07 03:00:00;39201.716
N;NORTE;2025-01-07 04:00:00;7586.85899999
NE;NORDESTE;2025-01-07 04:00:00;13723.957
S;SUL;2025-01-07 04:00:00;12079.92999999
SE;SUDESTE;2025-01-07 04:00:00;39209.33
N;NORTE;2025-01-07 05:00:00;7477.09399999
NE;NORDESTE;2025-01-07 05:00:00;13189.06399999
S;SUL;2025-01-07 05:00:00;12259.536
SE;SUDESTE;2025-01-07 05:00:00;39497.048
N;NORTE;2025-01-07 06:00:00;7262.68199999
NE;NORDESTE;2025-01-07 06:00:00;12879.518
S;SUL;2025-01-07 06:00:00;13111.083
SE;SUDESTE;2025-01-07 06:00:00;41014.67599999
N;NORTE;2025-01-07 07:00:00;7335.032
NE;NORDESTE;2025-01-07 07:00:00;13441.026
S;SUL;2025-01-07 07:00:00;14527.39399999
SE;SUDESTE;2025-01-07 07:00:00;44397.824
N;NORTE;2025-01-07 08:00:00;7542.742
NE;NORDESTE;2025-01-07 08:00:00;13952.93199999
S;SUL;2025-01-07 08:00:00;15525.656
SE;SUDESTE;2025-01-07 08:00:00;47329.293
N;NORTE;2025-01-07 09:00:00;7642.928
NE;NORDESTE;2025-01-07 09:00:00;14202.15899999
S;SUL;2025-01-07 09:00:00;16023.325
SE;SUDESTE;2025-01-07 09:00:00;48852.14
N;NORTE;2025-01-07 10:00:00;7650.444
NE;NORDESTE;2025-01-07 10:00:00;14529.243
S;SUL;2025-01-07 10:00:00;16635.318
SE;SUDESTE;2025-01-07 10:00:00;49646.016
N;NORTE;2025-01-07 11:00:00;7563.14
NE;NORDESTE;2025-01-07 11:00:00;14432.56099999
S;SUL;2025-01-07 11:00:00;17023.222
SE;SUDESTE;2025-01-07 11:00:00;49986.413
N;NORTE;2025-01-07 12:00:00;7577.33
NE;NORDESTE;2025-01-07 12:00:00;14170.66899999
S;SUL;2025-01-07 12:00:00;16363.079
SE;SUDESTE;2025-01-07 12:00:00;49694.193
N;NORTE;2025-01-07 13:00:00;7784.173
NE;NORDESTE;2025-01-07 13:00:00;14499.601
S;SUL;2025-01-07 13:00:00;17183.79499999
SE;SUDESTE;2025-01-07 13:00:00;50611.79599999
N;NORTE;2025-01-07 14:00:00;7915.288
NE;NORDESTE;2025-01-07 14:00:00;14902.86
S;SUL;2025-01-07 14:00:00;17355.43499999
SE;SUDESTE;2025-01-07 14:00:00;51327.443
N;NORTE;2025-01-07 15:00:00;8015.281
NE;NORDESTE;2025-01-07 15:00:00;14943.70299999
S;SUL;2025-01-07 15:00:00;17009.998
SE;SUDESTE;2025-01-07 15:00:00;51326.487
N;NORTE;2025-01-07 16:00:00;7994.491
NE;NORDESTE;2025-01-07 16:00:00;15327.496
S;SUL;2025-01-07 16:00:00;16999.483
SE;SUDESTE;2025-01-07 16:00:00;50941.75699999
N;NORTE;2025-01-07 17:00:00;7714.966
NE;NORDESTE;2025-01-07 17:00:00;14885.07599999
S;SUL;2025-01-07 17:00:00;16538.725
SE;SUDESTE;2025-01-07 17:00:00;48829.37899999
N;NORTE;2025-01-07 18:00:00;7543.89399999
NE;NORDESTE;2025-01-07 18:00:00;14965.27899999
S;SUL;2025-01-07 18:00:00;15746.536
SE;SUDESTE;2025-01-07 18:00:00;48158.58999999
N;NORTE;2025-01-07 19:00:00;7858.896
NE;NORDESTE;2025-01-07 19:00:00;14764.727
S;SUL;2025-01-07 19:00:00;16496.317
SE;SUDESTE;2025-01-07 19:00:00;50684.003
N;NORTE;2025-01-07 20:00:00;7989.147
NE;NORDESTE;2025-01-07 20:00:00;14781.223
S;SUL;2025-01-07 20:00:00;17202.702
SE;SUDESTE;2025-01-07 20:00:00;51317.40699999
N;NORTE;2025-01-07 21:00:00;8136.671
NE;NORDESTE;2025-01-07 21:00:00;15366.36399999
S;SUL;2025-01-07 21:00:00;17099.34499999
SE;SUDESTE;2025-01-07 21:00:00;50724.91
N;NORTE;2025-01-07 22:00:00;8218.84699999
NE;NORDESTE;2025-01-07 22:00:00;15582.818
S;SUL;2025-01-07 22:00:00;16508.82
SE;SUDESTE;2025-01-07 22:00:00;48805.28
N;NORTE;2025-01-07 23:00:00;8229.50499999
NE;NORDESTE;2025-01-07 23:00:00;15334.963
S;SUL;2025-01-07 23:00:00;15387.641
SE;SUDESTE;2025-01-07 23:00:00;46211.721
N;NORTE;2025-01-08 00:00:00;8089.503
NE;NORDESTE;2025-01-08 00:00:00;14948.088
S;SUL;2025-01-08 00:00:00;14178.605
SE;SUDESTE;2025-01-08 00:00:00;43695.917
N;NORTE;2025-01-08 01:00:00;7914.26
NE;NORDESTE;2025-01-08 01:00:00;14654.25
S;SUL;2025-01-08 01:00:00;13329.12299999
SE;SUDESTE;2025-01-08 01:00:00;41686.131
N;NORTE;2025-01-08 02:00:00;7792.501
NE;NORDESTE;2025-01-08 02:00:00;14231.932
S;SUL;2025-01-08 02:00:00;12798.43999999
SE;SUDESTE;2025-01-08 02:00:00;40271.00299999
N;NORTE;2025-01-08 03:00:00;7654.73399999
NE;NORDESTE;2025-01-08 03:00:00;14015.072
S;SUL;2025-01-08 03:00:00;12540.916
SE;SUDESTE;2025-01-08 03:00:00;39519.239
N;NORTE;2025-01-08 04:00:00;7536.944
NE;NORDESTE;2025-01-08 04:00:00;13731.782
S;SUL;2025-01-08 04:00:00;12468.703
SE;SUDESTE;2025-01-08 04:00:00;39524.986
N;NORTE;2025-01-08 05:00:00;7428.964
NE;NORDESTE;2025-01-08 05:00:00;13263.773
S;SUL;2025-01-08 05:00:00;12763.63299999
SE;SUDESTE;2025-01-08 05:00:00;40014.17
N;NORTE;2025-01-08 06:00:00;7232.148
NE;NORDESTE;2025-01-08 06:00:00;13096.89
S;SUL;2025-01-08 06:00:00;13656.73799999
SE;SUDESTE;2025-01-08 06:00:00;41782.386
N;NORTE;2025-01-08 07:00:00;7285.84799999
NE;NORDESTE;2025-01-08 07:00:00;13690.452
S;SUL;2025-01-08 07:00:00;15174.253
SE;SUDESTE;2025-01-08 07:00:00;44684.731
N;NORTE;2025-01-08 08:00:00;7671.268
NE;NORDESTE;2025-01-08 08:00:00;14295.132
S;SUL;2025-01-08 08:00:00;16210.176
SE;SUDESTE;2025-01-08 08:00:00;46998.448
N;NORTE;2025-01-08 09:00:00;7739.353
NE;NORDESTE;2025-01-08 09:00:00;14389.65
S;SUL;2025-01-08 09:00:00;16488.301
SE;SUDESTE;2025-01-08 09:00:00;48578.37
N;NORTE;2025-01-08 10:00:00;7827.657
NE;NORDESTE;2025-01-08 10:00:00;14588.01
S;SUL;2025-01-08 10:00:00;17006.175
SE;SUDESTE;2025-01-08 10:00:00;49695.621
N;NORTE;2025-01-08 11:00:00;7800.327
NE;NORDESTE;2025-01-08 11:00:00;14451.935
S;SUL;2025-01-08 11:00:00;17323.64599999
SE;SUDESTE;2025-01-08 11:00:00;50362.933
N;NORTE;2025-01-08 12:00:00;7687.14799999
NE;NORDESTE;2025-01-08 12:00:00;14357.351
S;SUL;2025-01-08 12:00:00;16788.65299999
SE;SUDESTE;2025-01-08 12:00:00;50035.326
N;NORTE;2025-01-08 13:00:00;7881.391
NE;NORDESTE;2025-01-08 13:00:00;14884.632
S;SUL;2025-01-08 13:00:00;17986.24099999
SE;SUDESTE;2025-01-08 13:00:00;50975.542
N;NORTE;2025-01-08 14:00:00;8126.741
NE;NORDESTE;2025-01-08 14:00:00;15288.72799999
S;SUL;2025-01-08 14:00:00;18214.48599999
SE;SUDESTE;2025-01-08 14:00:00;51991.669
N;NORTE;2025-01-08 15:00:00;8198.21699999
NE;NORDESTE;2025-01-08 15:00:00;15505.433
S;SUL;2025-01-08 15:00:00;17674.221
SE;SUDESTE;2025-01-08 15:00:00;52270.251
N;NORTE;2025-01-08 16:00:00;7855.332
NE;NORDESTE;2025-01-08 16:00:00;15140.459
S;SUL;2025-01-08 16:00:00;17629.67799999
SE;SUDESTE;2025-01-08 16:00:00;51695.968
N;NORTE;2025-01-08 17:00:00;7596.18999999
NE;NORDESTE;2025-01-08 17:00:00;14519.549
S;SUL;2025-01-08 17:00:00;16996.182
SE;SUDESTE;2025-01-08 17:00:00;49526.53099999
N;NORTE;2025-01-08 18:00:00;7601.66399999
NE;NORDESTE;2025-01-08 18:00:00;15194.49199999
S;SUL;2025-01-08 18:00:00;16144.997
SE;SUDESTE;2025-01-08 18:00:00;49360.416
N;NORTE;2025-01-08 19:00:00;7831.463
NE;NORDESTE;2025-01-08 19:00:00;15317.42499999
S;SUL;2025-01-08 19:00:00;16767.667
SE;SUDESTE;2025-01-08 19:00:00;51448.23099999
N;NORTE;2025-01-08 20:00:00;7904.677
NE;NORDESTE;2025-01-08 20:00:00;15214.426
S;SUL;2025-01-08 20:00:00;17251.02
SE;SUDESTE;2025-01-08 20:00:00;51525.22
N;NORTE;2025-01-08 21:00:00;8018.7
NE;NORDESTE;2025-01-08 21:00:00;15723.526
S;SUL;2025-01-08 21:00:00;17135.329
SE;SUDESTE;2025-01-08 21:00:00;50639.012
N;NORTE;2025-01-08 22:00:00;8079.857
NE;NORDESTE;2025-01-08 22:00:00;15855.254
S;SUL;2025-01-08 22:00:00;16478.166
SE;SUDESTE;2025-01-08 22:00:00;48547.59299999
N;NORTE;2025-01-08 23:00:00;8064.875
NE;NORDESTE;2025-01-08 23:00:00;15651.36099999
S;SUL;2025-01-08 23:00:00;15329.64399999
SE;SUDESTE;2025-01-08 23:00:00;45910.964
N;NORTE;2025-01-09 00:00:00;8094.616
NE;NORDESTE;2025-01-09 00:00:00;15197.08099999
S;SUL;2025-01-09 00:00:00;14014.822
SE;SUDESTE;2025-01-09 00:00:00;43026.59999999
N;NORTE;2025-01-09 01:00:00;7896.67199999
NE;NORDESTE;2025-01-09 01:00:00;14838.49099999
S;SUL;2025-01-09 01:00:00;13255.44499999
SE;SUDESTE;2025-01-09 01:00:00;41069.91
N;NORTE;2025-01-09 02:00:00;7775.04899999
NE;NORDESTE;2025-01-09 02:00:00;14476.293
S;SUL;2025-01-09 02:00:00;12705.92
SE;SUDESTE;2025-01-09 02:00:00;39691.877
N;NORTE;2025-01-09 03:00:00;7597.038
NE;NORDESTE;2025-01-09 03:00:00;14128.131
S;SUL;2025-01-09 03:00:00;12400.97
SE;SUDESTE;2025-01-09 03:00:00;39073.669
N;NORTE;2025-01-09 04:00:00;7507.543
NE;NORDESTE;2025-01-09 04:00:00;13971.837
S;SUL;2025-01-09 04:00:00;12302.212
SE;SUDESTE;2025-01-09 04:00:00;39148.259
N;NORTE;2025-01-09 05:00:00;7479.108
NE;NORDESTE;2025-01-09 05:00:00;13434.673
S;SUL;2025-01-09 05:00:00;12552.41299999
SE;SUDESTE;2025-01-09 05:00:00;39797.14699999
N;NORTE;2025-01-09 06:00:00;7278.78499999
NE;NORDESTE;2025-01-09 06:00:00;13205.447
S;SUL;2025-01-09 06:00:00;13481.97399999
SE;SUDESTE;2025-01-09 06:00:00;41496.906
N;NORTE;2025-01-09 07:00:00;7244.412
NE;NORDESTE;2025-01-09 07:00:00;13751.518
S;SUL;2025-01-09 07:00:00;15017.058
SE;SUDESTE;2025-01-09 07:00:00;44764.711
N;NORTE;2025-01-09 08:00:00;7439.227
NE;NORDESTE;2025-01-09 08:00:00;14271.733
S;SUL;2025-01-09 08:00:00;15970.74299999
SE;SUDESTE;2025-01-09 08:00:00;46996.95499999
N;NORTE;2025-01-09 09:00:00;7617.214
NE;NORDESTE;2025-01-09 09:00:00;14656.381
S;SUL;2025-01-09 09:00:00;16256.145
SE;SUDESTE;2025-01-09 09:00:00;47959.117
N;NORTE;2025-01-09 10:00:00;7567.67799999
NE;NORDESTE;2025-01-09 10:00:00;14776.55499999
S;SUL;2025-01-09 10:00:00;16749.176
SE;SUDESTE;2025-01-09 10:00:00;49142.789
N;NORTE;2025-01-09 11:00:00;7667.323
NE;NORDESTE;2025-01-09 11:00:00;14881.646
S;SUL;2025-01-09 11:00:00;16951.98
SE;SUDESTE;2025-01-09 11:00:00;49406.87499999
N;NORTE;2025-01-09 12:00:00;7698.198
NE;NORDESTE;2025-01-09 12:00:00;14534.474
S;SUL;2025-01-09 12:00:00;16406.499
SE;SUDESTE;2025-01-09 12:00:00;48814.291
N;NORTE;2025-01-09 13:00:00;7969.604
NE;NORDESTE;2025-01-09 13:00:00;14713.158
S;SUL;2025-01-09 13:00:00;17728.50199999
SE;SUDESTE;2025-01-09 13:00:00;49434.95
N;NORTE;2025-01-09 14:00:00;8163.14199999
NE;NORDESTE;2025-01-09 14:00:00;15176.185
S;SUL;2025-01-09 14:00:00;18206.783
SE;SUDESTE;2025-01-09 14:00:00;50629.912
N;NORTE;2025-01-09 15:00:00;8197.609
NE;NORDESTE;2025-01-09 15:00:00;15475.597
S;SUL;2025-01-09 15:00:00;17772.398
SE;SUDESTE;2025-01-09 15:00:00;50761.344
N;NORTE;2025-01-09 16:00:00;8024.973
NE;NORDESTE;2025-01-09 16:00:00;15391.37599999
S;SUL;2025-01-09 16:00:00;17509.724
SE;SUDESTE;2025-01-09 16:00:00;50355.896
N;NORTE;2025-01-09 17:00:00;7748.18099999
NE;NORDESTE;2025-01-09 17:00:00;14590.617
S;SUL;2025-01-09 17:00:00;16986.72099999
SE;SUDESTE;2025-01-09 17:00:00;48648.354
N;NORTE;2025-01-09 18:00:00;7707.553
NE;NORDESTE;2025-01-09 18:00:00;15145.71699999
S;SUL;2025-01-09 18:00:00;16159.852
SE;SUDESTE;2025-01-09 18:00:00;48362.638
N;NORTE;2025-01-09 19:00:00;7978.92299999
NE;NORDESTE;2025-01-09 19:00:00;15264.86199999
S;SUL;2025-01-09 19:00:00;16803.734
SE;SUDESTE;2025-01-09 19:00:00;50680.54599999
N;NORTE;2025-01-09 20:00:00;8155.475
NE;NORDESTE;2025-01-09 20:00:00;15331.518
S;SUL;2025-01-09 20:00:00;17388.27399999
SE;SUDESTE;2025-01-09 20:00:00;50770.34999999
N;NORTE;2025-01-09 21:00:00;8306.32099999
NE;NORDESTE;2025-01-09 21:00:00;15804.86899999
S;SUL;2025-01-09 21:00:00;17227.49399999
SE;SUDESTE;2025-01-09 21:00:00;49752.93
N;NORTE;2025-01-09 22:00:00;8419.704
NE;NORDESTE;2025-01-09 22:00:00;15880.743
S;SUL;2025-01-09 22:00:00;16549.93399999
SE;SUDESTE;2025-01-09 22:00:00;47629.195
N;NORTE;2025-01-09 23:00:00;8371.732
NE;NORDESTE;2025-01-09 23:00:00;15610.085
S;SUL;2025-01-09 23:00:00;15424.99899999
SE;SUDESTE;2025-01-09 23:00:00;44985.652
N;NORTE;2025-01-10 00:00:00;8203.72599999
NE;NORDESTE;2025-01-10 00:00:00;14948.015
S;SUL;2025-01-10 00:00:00;14335.23999999
SE;SUDESTE;2025-01-10 00:00:00;42157.57499999
N;NORTE;2025-01-10 01:00:00;8037.938
NE;NORDESTE;2025-01-10 01:00:00;14571.914
S;SUL;2025-01-10 01:00:00;13437.591
SE;SUDESTE;2025-01-10 01:00:00;40154.45599999
N;NORTE;2025-01-10 02:00:00;7853.169
NE;NORDESTE;2025-01-10 02:00:00;14276.34099999
S;SUL;2025-01-10 02:00:00;12874.528
SE;SUDESTE;2025-01-10 02:00:00;38804.563
N;NORTE;2025-01-10 03:00:00;7751.67099999
NE;NORDESTE;2025-01-10 03:00:00;14067.52
S;SUL;2025-01-10 03:00:00;12652.30099999
SE;SUDESTE;2025-01-10 03:00:00;38181.456
N;NORTE;2025-01-10 04:00:00;7652.43199999
NE;NORDESTE;2025-01-10 04:00:00;13915.20099999
S;SUL;2025-01-10 04:00:00;12603.477
SE;SUDESTE;2025-01-10 04:00:00;38243.48199999
N;NORTE;2025-01-10 05:00:00;7543.864
NE;NORDESTE;2025-01-10 05:00:00;13405.675
S;SUL;2025-01-10 05:00:00;12808.984
SE;SUDESTE;2025-01-10 05:00:00;38729.39299999
N;NORTE;2025-01-10 06:00:00;7293.386
NE;NORDESTE;2025-01-10 06:00:00;13057.595
S;SUL;2025-01-10 06:00:00;13772.03599999
SE;SUDESTE;2025-01-10 06:00:00;40642.41399999
N;NORTE;2025-01-10 07:00:00;7365.007
NE;NORDESTE;2025-01-10 07:00:00;13672.01
S;SUL;2025-01-10 07:00:00;15360.432
SE;SUDESTE;2025-01-10 07:00:00;43843.66
N;NORTE;2025-01-10 08:00:00;7628.529
NE;NORDESTE;2025-01-10 08:00:00;14387.748
S;SUL;2025-01-10 08:00:00;16469.986
SE;SUDESTE;2025-01-10 08:00:00;46171.38399999
N;NORTE;2025-01-10 09:00:00;7692.673
NE;NORDESTE;2025-01-10 09:00:00;14602.87599999
S;SUL;2025-01-10 09:00:00;16692.396
SE;SUDESTE;2025-01-10 09:00:00;47085.977
N;NORTE;2025-01-10 10:00:00;7760.305
NE;NORDESTE;2025-01-10 10:00:00;14822.066
S;SUL;2025-01-10 10:00:00;17182.16099999
SE;SUDESTE;2025-01-10 10:00:00;48571.482
N;NORTE;2025-01-10 11:00:00;7795.843
NE;NORDESTE;2025-01-10 11:00:00;14661.397
S;SUL;2025-01-10 11:00:00;17456.532
SE;SUDESTE;2025-01-10 11:00:00;49427.05699999
N;NORTE;2025-01-10 12:00:00;7610.16
NE;NORDESTE;2025-01-10 12:00:00;14419.713
S;SUL;2025-01-10 12:00:00;16676.963
SE;SUDESTE;2025-01-10 12:00:00;49110.16399999
N;NORTE;2025-01-10 13:00:00;7688.48699999
NE;NORDESTE;2025-01-10 13:00:00;14652.627
S;SUL;2025-01-10 13:00:00;17838.27599999
SE;SUDESTE;2025-01-10 13:00:00;49619.72499999
N;NORTE;2025-01-10 14:00:00;7863.106
NE;NORDESTE;2025-01-10 14:00:00;14848.60599999
S;SUL;2025-01-10 14:00:00;18488.96
SE;SUDESTE;2025-01-10 14:00:00;49598.011
N;NORTE;2025-01-10 15:00:00;8104.39299999
NE;NORDESTE;2025-01-10 15:00:00;14774.889
S;SUL;2025-01-10 15:00:00;18389.781
SE;SUDESTE;2025-01-10 15:00:00;49883.665
N;NORTE;2025-01-10 16:00:00;8005.895
NE;NORDESTE;2025-01-10 16:00:00;14321.72999999
S;SUL;2025-01-10 16:00:00;17999.894
SE;SUDESTE;2025-01-10 16:00:00;49467.099
N;NORTE;2025-01-10 17:00:00;7795.244
NE;NORDESTE;2025-01-10 17:00:00;13804.855
S;SUL;2025-01-10 17:00:00;17207.00399999
SE;SUDESTE;2025-01-10 17:00:00;48308.413
N;NORTE;2025-01-10 18:00:00;7770.62799999
NE;NORDESTE;2025-01-10 18:00:00;14471.48
S;SUL;2025-01-10 18:00:00;16257.543
SE;SUDESTE;2025-01-10 18:00:00;48247.712
N;NORTE;2025-01-10 19:00:00;8049.882
NE;NORDESTE;2025-01-10 19:00:00;14598.01999999
S;SUL;2025-01-10 19:00:00;16748.637
SE;SUDESTE;2025-01-10 19:00:00;50888.229
N;NORTE;2025-01-10 20:00:00;8215.87099999
NE;NORDESTE;2025-01-10 20:00:00;14594.25499999
S;SUL;2025-01-10 20:00:00;17022.917
SE;SUDESTE;2025-01-10 20:00:00;50865.238
N;NORTE;2025-01-10 21:00:00;8340.09999999
NE;NORDESTE;2025-01-10 21:00:00;14939.4
S;SUL;2025-01-10 21:00:00;16766.317
SE;SUDESTE;2025-01-10 21:00:00;49846.933
N;NORTE;2025-01-10 22:00:00;8415.978
NE;NORDESTE;2025-01-10 22:00:00;14947.478
S;SUL;2025-01-10 22:00:00;16222.993
SE;SUDESTE;2025-01-10 22:00:00;47713.879
N;NORTE;2025-01-10 23:00:00;8413.02099999
NE;NORDESTE;2025-01-10 23:00:00;14839.499
S;SUL;2025-01-10 23:00:00;15343.178
SE;SUDESTE;2025-01-10 23:00:00;45276.01
N;NORTE;2025-01-11 00:00:00;8338.528
NE;NORDESTE;2025-01-11 00:00:00;14485.107
S;SUL;2025-01-11 00:00:00;14298.097
SE;SUDESTE;2025-01-11 00:00:00;42890.84399999
N;NORTE;2025-01-11 01:00:00;8228.433
NE;NORDESTE;2025-01-11 01:00:00;14090.59899999
S;SUL;2025-01-11 01:00:00;13586.041
SE;SUDESTE;2025-01-11 01:00:00;40742.62399999
N;NORTE;2025-01-11 02:00:00;8064.69599999
NE;NORDESTE;2025-01-11 02:00:00;13795.697
S;SUL;2025-01-11 02:00:00;12978.29499999
SE;SUDESTE;2025-01-11 02:00:00;39190.089
N;NORTE;2025-01-11 03:00:00;7839.225
NE;NORDESTE;2025-01-11 03:00:00;13658.865
S;SUL;2025-01-11 03:00:00;12600.22999999
SE;SUDESTE;2025-01-11 03:00:00;38351.79499999
N;NORTE;2025-01-11 04:00:00;7683.204
NE;NORDESTE;2025-01-11 04:00:00;13531.42599999
S;SUL;2025-01-11 04:00:00;12386.553
SE;SUDESTE;2025-01-11 04:00:00;38030.47699999
N;NORTE;2025-01-11 05:00:00;7580.213
NE;NORDESTE;2025-01-11 05:00:00;12992.299
S;SUL;2025-01-11 05:00:00;12270.232
SE;SUDESTE;2025-01-11 05:00:00;37587.24699999
N;NORTE;2025-01-11 06:00:00;7292.147
NE;NORDESTE;2025-01-11 06:00:00;12540.907
S;SUL;2025-01-11 06:00:00;12640.316
SE;SUDESTE;2025-01-11 06:00:00;38183.97
N;NORTE;2025-01-11 07:00:00;7088.185
NE;NORDESTE;2025-01-11 07:00:00;12570.82099999
S;SUL;2025-01-11 07:00:00;13406.38299999
SE;SUDESTE;2025-01-11 07:00:00;39560.848
N;NORTE;2025-01-11 08:00:00;7182.212
NE;NORDESTE;2025-01-11 08:00:00;12752.27599999
S;SUL;2025-01-11 08:00:00;13960.691
SE;SUDESTE;2025-01-11 08:00:00;40988.558
N;NORTE;2025-01-11 09:00:00;7284.051
NE;NORDESTE;2025-01-11 09:00:00;12941.15
S;SUL;2025-01-11 09:00:00;14325.915
SE;SUDESTE;2025-01-11 09:00:00;42649.215
N;NORTE;2025-01-11 10:00:00;7259.312
NE;NORDESTE;2025-01-11 10:00:00;12952.772
S;SUL;2025-01-11 10:00:00;14609.645
SE;SUDESTE;2025-01-11 10:00:00;43927.73599999
N;NORTE;2025-01-11 11:00:00;7469.321
NE;NORDESTE;2025-01-11 11:00:00;12829.408
S;SUL;2025-01-11 11:00:00;14850.996
SE;SUDESTE;2025-01-11 11:00:00;44843.80999999
N;NORTE;2025-01-11 12:00:00;7476.424
NE;NORDESTE;2025-01-11 12:00:00;12728.78
S;SUL;2025-01-11 12:00:00;14665.383
SE;SUDESTE;2025-01-11 12:00:00;45159.678
N;NORTE;2025-01-11 13:00:00;7561.321
NE;NORDESTE;2025-01-11 13:00:00;12715.23099999
S;SUL;2025-01-11 13:00:00;14633.1
SE;SUDESTE;2025-01-11 13:00:00;45023.57799999
N;NORTE;2025-01-11 14:00:00;7702.346
NE;NORDESTE;2025-01-11 14:00:00;12917.96299999
S;SUL;2025-01-11 14:00:00;14281.72
SE;SUDESTE;2025-01-11 14:00:00;44377.058
N;NORTE;2025-01-11 15:00:00;7624.418
NE;NORDESTE;2025-01-11 15:00:00;13136.423
S;SUL;2025-01-11 15:00:00;14020.627
SE;SUDESTE;2025-01-11 15:00:00;44238.667
N;NORTE;2025-01-11 16:00:00;7556.89499999
NE;NORDESTE;2025-01-11 16:00:00;13162.661
S;SUL;2025-01-11 16:00:00;14114.40699999
SE;SUDESTE;2025-01-11 16:00:00;44553.38099999
N;NORTE;2025-01-11 17:00:00;7262.31299999
NE;NORDESTE;2025-01-11 17:00:00;13296.747
S;SUL;2025-01-11 17:00:00;14289.039
SE;SUDESTE;2025-01-11 17:00:00;45108.62699999
N;NORTE;2025-01-11 18:00:00;7407.266
